caldt,crsp_fundno,mtna,mret,mnav
2025-06-30,024730,270.900,0.120584,19.9500000
2025-07-31,024730,310.100,0.141855,22.7800000
2025-08-29,024730,353.400,0.108428,25.2500000
2025-09-30,024730,476.300,0.145265,28.8400000
2025-10-31,024730,636.700,0.160888,33.4800000
2025-11-28,024730,663.100,-0.055854,31.6100000
2025-12-31,024730,662.000,-0.028933,30.5800000
2026-01-30,024730,710.100,0.104317,33.7700000
2026-02-27,024730,563.900,-0.039088,32.4500000
2026-03-31,024730,452.500,-0.026470,31.5600000
2026-04-30,024730,447.300,0.210710,38.2100000
2026-05-29,024730,610.200,0.185815,45.3100000
2026-06-30,024730,484.900,-0.133156,39.0500000
2005-11-30,024737,0.100,,
2005-12-30,024737,0.100,R,15.1825000
2006-01-31,024737,338.100,0.113782,16.9100000
2006-02-28,024737,543.000,0.036073,17.5200000
2006-03-31,024737,787.100,0.031413,18.0500000
2006-04-28,024737,991.200,0.011080,18.2500000
2006-05-31,024737,999.600,-0.056986,17.2100000
2006-06-30,024737,955.200,-0.029133,16.6700000
2006-07-31,024737,937.900,-0.026395,16.2300000
2006-08-31,024737,1044.800,0.044978,16.9600000
2006-09-29,024737,1089.400,-0.001997,16.8900000
2006-10-31,024737,1189.200,0.055654,17.8300000
2006-11-30,024737,1265.600,0.022995,18.2400000
2006-12-29,024737,1329.400,0.013573,18.4100000
2007-01-31,024737,1385.200,0.019555,18.7700000
2007-02-28,024737,1468.400,-0.011188,18.5600000
2007-03-30,024737,1523.200,0.009383,18.7100000
2007-04-30,024737,1606.800,0.026189,19.2000000
2007-05-31,024737,1719.700,0.061458,20.3800000
2007-06-29,024737,1861.500,0.022118,20.8000000
2007-07-31,024737,1932.900,-0.023077,20.3200000
2007-08-31,024737,1965.700,0.032480,20.9800000
2007-09-28,024737,1992.100,0.024934,21.4900000
2007-10-31,024737,2137.500,0.037227,22.2900000
2007-11-30,024737,2077.200,-0.046209,21.2600000
2007-12-31,024737,2134.400,0.011634,21.4900000
2008-01-31,024737,1961.700,-0.103304,19.2700000
2008-02-29,024737,2043.800,0.016087,19.5800000
2008-03-31,024737,1993.600,-0.014387,19.2800000
2008-04-30,024737,2196.700,0.071577,20.6600000
2008-05-30,024737,2448.200,0.092449,22.5700000
2008-06-30,024737,2303.900,-0.080264,20.7400000
2008-07-31,024737,2378.800,0.041948,21.6100000
2008-08-29,024737,2470.100,0.015271,21.9400000
2008-09-30,024737,1994.200,-0.162261,18.3800000
2008-10-31,024737,1399.700,-0.243770,13.8995000
2008-11-28,024737,1291.300,-0.022986,13.5800000
2008-12-31,024737,1324.900,0.071798,14.5110000
2009-01-30,024737,1145.000,-0.130060,12.6237000
2009-02-27,024737,1001.600,-0.116440,11.1538000
2009-03-31,024737,1059.700,0.081100,12.0562000
2009-04-30,024737,1220.000,0.164496,14.0394000
2009-05-29,024737,1226.500,0.019274,14.3100000
2009-06-30,024737,1251.100,0.029833,14.7000000
2009-07-31,024737,1333.600,0.063265,15.6300000
2009-08-31,024737,1360.300,0.035336,16.1823000
2009-09-30,024737,1411.300,0.032348,16.7016000
2009-10-30,024737,1306.500,-0.059252,15.7120000
2009-11-30,024737,1309.600,0.022149,16.0600000
2009-12-31,024737,1330.000,0.054385,16.8600000
2010-01-29,024737,1233.700,-0.060071,15.8472000
2010-02-26,024737,1245.500,0.035514,16.4100000
2010-03-31,024737,1290.200,0.061060,17.4120000
2010-04-30,024737,1335.000,0.036641,18.0500000
2010-05-28,024737,1150.900,-0.098615,16.2700000
2010-06-30,024737,1041.800,-0.071246,15.0875000
2010-07-30,024737,1094.300,0.069097,16.1300000
2010-08-31,024737,970.800,-0.088066,14.7095000
2010-09-30,024737,1069.800,0.125878,16.5611000
2010-10-29,024737,1119.200,0.048843,17.3700000
2010-11-30,024737,1108.900,0.019833,17.7145000
2010-12-31,024737,1162.500,0.076235,18.9900000
2011-01-31,024737,1203.200,0.010532,19.1900000
2011-02-28,024737,1242.300,0.026727,19.7029000
2011-03-31,024737,1275.300,0.032335,20.3400000
2011-04-29,024737,1260.600,-0.004425,20.2500000
2011-05-31,024737,1219.200,-0.016242,19.9211000
2011-06-30,024737,1161.000,-0.023977,19.3654000
2011-07-29,024737,1112.200,-0.045173,18.4906000
2011-08-31,024737,977.500,-0.067094,17.2500000
2011-09-30,024737,822.500,-0.126678,15.0501000
2011-10-31,024737,879.100,0.138624,17.1364000
2011-11-30,024737,852.100,0.006617,17.2498000
2011-12-30,024737,808.800,-0.020050,16.8852000
2012-01-31,024737,850.700,0.083511,18.2953000
2012-02-29,024737,895.100,0.033238,18.9034000
2012-03-30,024737,895.100,0.018321,19.2285000
2012-04-30,024737,877.200,-0.023325,18.7800000
2012-05-31,024737,754.300,-0.063743,17.5829000
2012-06-29,024737,766.200,0.038472,18.1556000
2012-07-31,024737,769.800,0.017956,18.4816000
2012-08-31,024737,759.800,0.016303,18.7829000
2012-09-28,024737,805.600,0.039436,19.5055000
2012-10-31,024737,789.700,0.003307,19.5700000
2012-11-30,024737,812.800,0.036985,20.2938000
2012-12-31,024737,823.700,0.024541,20.7500000
2013-01-31,024737,874.200,0.062578,22.0485000
2013-02-28,024737,895.900,0.018360,22.4533000
2013-03-28,024737,921.600,0.022304,22.9541000
2013-04-30,024737,877.100,-0.038756,22.0645000
2013-05-31,024737,909.700,0.037223,22.8858000
2013-06-28,024737,867.900,-0.032464,22.0600000
2013-07-31,024737,901.800,0.044157,23.0341000
2013-08-30,024737,864.500,-0.035248,22.2222000
2013-09-30,024737,926.300,0.078190,23.9359000
2013-10-31,024737,959.000,0.036665,24.8135000
2013-11-29,024737,977.800,0.020876,25.3315000
2013-12-31,024737,1004.900,0.035314,26.2020000
2014-01-31,024737,959.900,-0.029620,25.4259000
2014-02-28,024737,1011.500,0.053839,26.7948000
2014-03-31,024737,1007.000,-0.004284,26.6800000
2014-04-30,024737,990.200,-0.028385,25.9227000
2014-05-30,024737,985.900,0.004741,26.0456000
2014-06-30,024737,1002.500,0.024198,26.5909000
2014-07-31,024737,929.700,-0.067621,24.7928000
2014-08-29,024737,976.100,0.052656,26.0983000
2014-09-30,024737,918.500,-0.056724,24.5900000
2014-10-31,024737,960.000,0.052314,25.8764000
2014-11-28,024737,948.900,-0.002145,25.8209000
2014-12-31,024737,931.100,-0.000986,25.7561000
2015-01-30,024737,863.000,-0.050710,24.4500000
2015-02-27,024737,896.800,0.038855,25.4000000
2015-03-31,024737,865.500,-0.017969,24.9436000
2015-04-30,024737,855.200,0.009830,25.1888000
2015-05-29,024737,864.500,0.022947,25.7668000
2015-06-30,024737,837.600,-0.028199,24.9664000
2015-07-31,024737,794.400,-0.045862,23.8214000
2015-08-31,024737,710.400,-0.076880,21.9900000
2015-09-30,024737,655.700,-0.063894,20.5600000
2015-10-30,024737,708.500,0.109776,22.8170000
2015-11-30,024737,677.900,-0.029066,22.1538000
2015-12-31,024737,668.600,-0.018113,21.6900000
2016-01-29,024737,612.000,-0.061319,20.3600000
2016-02-29,024737,607.200,0.007367,20.5100000
2016-03-31,024737,641.700,0.071424,21.9749000
2016-04-29,024737,680.500,0.046116,22.9883000
2016-05-31,024737,679.300,0.010323,23.2256000
2016-06-30,024737,694.400,0.019297,23.6594000
2016-07-29,024737,711.500,0.033412,24.4499000
2016-08-31,024737,709.300,-0.002859,24.3800000
2016-09-30,024737,718.400,0.010214,24.6021000
2016-10-31,024737,697.100,-0.039513,23.6300000
2016-11-30,024737,734.100,0.049475,24.7991000
2016-12-30,024737,738.600,-0.005793,24.5802000
2017-01-31,024737,767.400,0.030337,25.3259000
2017-02-28,024737,783.500,0.026222,25.9900000
2017-03-31,024737,780.200,0.002328,26.0505000
2017-04-28,024737,797.100,0.025316,26.7100000
2017-05-31,024737,802.000,0.007488,26.9100000
2017-06-30,024737,803.200,0.003673,26.9519000
2017-07-31,024737,808.700,0.010296,27.2294000
2017-08-31,024737,804.200,-0.003856,27.1244000
2017-09-29,024737,843.300,0.051115,28.4898000
2017-10-31,024737,869.000,0.027034,29.2600000
2017-11-30,024737,848.900,0.041716,30.4806000
2017-12-29,024737,839.700,-0.006444,30.2600000
2018-01-31,024737,858.300,0.031484,31.2127000
2018-02-28,024737,821.600,-0.037616,30.0386000
2018-03-29,024737,829.800,0.013759,30.4519000
2018-04-30,024737,821.500,-0.011779,30.0932000
2018-05-31,024737,831.200,0.011757,30.4470000
2018-06-29,024737,831.800,-0.004797,30.2455000
2018-07-31,024737,865.100,0.047713,31.6886000
2018-08-31,024737,866.900,0.000215,31.6954000
2018-09-28,024737,867.400,0.003196,31.7742000
2018-10-31,024737,786.100,-0.088883,28.9500000
2018-11-30,024737,813.500,0.056335,30.5809000
2018-12-31,024737,744.200,-0.074805,28.2400000
2019-01-31,024737,815.700,0.106717,31.2537000
2019-02-28,024737,878.400,0.070699,33.4633000
2019-03-29,024737,958.000,0.015202,33.9720000
2019-04-30,024737,941.300,0.020523,34.6692000
2019-05-31,024737,895.700,-0.044910,33.1122000
2019-06-28,024737,972.400,0.078498,35.6205000
2019-07-31,024737,983.100,0.009146,35.9463000
2019-08-30,024737,1004.300,0.006832,36.1919000
2019-09-30,024737,1016.600,0.013096,36.6329000
2019-10-31,024737,1022.700,0.004288,36.7900000
2019-11-29,024737,1040.300,0.020810,37.5556000
2019-12-31,024737,1116.800,0.030214,38.6450000
2020-01-31,024737,1152.400,0.012568,39.1307000
2020-02-28,024737,1063.600,-0.087867,35.6924000
2020-03-31,024737,904.100,-0.119351,31.3900000
2020-04-30,024737,991.800,0.097165,34.4400000
2020-05-29,024737,1044.700,0.066202,36.7200000
2020-06-30,024737,1015.500,-0.008898,36.3317000
2020-07-31,024737,1080.900,0.072152,38.9531000
2020-08-31,024737,1098.300,0.016094,39.5800000
2020-09-30,024737,1097.400,0.003727,39.6900000
2020-10-30,024737,1133.400,0.027213,40.7701000
2020-11-30,024737,1245.200,0.096237,44.6937000
2020-12-31,024737,1314.100,0.040347,46.4506000
2021-01-29,024737,1338.200,-0.006256,46.1600000
2021-02-26,024737,1411.000,0.042894,48.1400000
2021-03-31,024737,1465.800,0.025739,49.3500000
2021-04-30,024737,1599.700,0.057143,52.1700000
2021-05-28,024737,1661.400,0.017131,53.0637000
2021-06-30,024737,1670.700,0.009268,53.5129000
2021-07-30,024737,1838.300,0.060281,56.7387000
2021-08-31,024737,2043.900,0.036037,58.7834000
2021-09-30,024737,1918.000,-0.069056,54.7054000
2021-10-29,024737,2025.300,0.059000,57.9330000
2021-11-30,024737,1996.300,-0.009815,57.3644000
2021-12-31,024737,2135.000,0.060998,60.8300000
2022-01-31,024737,1880.800,-0.129045,52.9802000
2022-02-28,024737,1795.500,-0.030325,51.3736000
2022-03-31,024737,1812.900,0.031984,52.9774000
2022-04-29,024737,1658.100,-0.079217,48.7807000
2022-05-31,024737,1645.200,0.005580,49.0529000
2022-06-30,024737,1548.400,-0.056643,46.2334000
2022-07-29,024737,1735.400,0.128890,52.1924000
2022-08-31,024737,1675.400,-0.047748,49.7003000
2022-09-30,024737,1524.700,-0.079948,45.6906000
2022-10-31,024737,1681.300,0.103039,50.3985000
2022-11-30,024737,1770.100,0.058188,53.3311000
2022-12-30,024737,1707.300,-0.031461,51.5189000
2023-01-31,024737,1796.100,0.055805,54.3939000
2023-02-28,024737,1774.200,-0.025757,52.9929000
2023-03-31,024737,1778.500,0.008170,53.3432000
2023-04-28,024737,1742.200,-0.013887,52.6024000
2023-05-31,024737,1712.500,-0.011064,52.0204000
2023-06-30,024737,1862.400,0.086153,56.3836000
2023-07-31,024737,1923.500,0.026627,57.8849000
2023-08-31,024737,1902.100,-0.012905,57.1379000
2023-09-29,024737,1761.800,-0.068144,53.1951000
2023-10-31,024737,1665.500,-0.044889,50.8072000
2023-11-30,024737,1831.400,0.114606,56.6300000
2023-12-29,024737,1954.700,0.076948,60.8700000
2024-01-31,024737,1899.400,-0.026614,59.2500000
2024-02-29,024737,2035.800,0.078819,63.9200000
2024-03-28,024737,2124.400,0.042479,66.5700000
2024-04-30,024737,2060.100,-0.035301,64.2200000
2024-05-31,024737,2152.100,0.030209,66.1600000
2024-06-28,024737,2099.700,-0.017822,64.8900000
2024-07-31,024737,2249.900,0.072122,69.5700000
2024-08-30,024737,2272.500,0.004743,69.9000000
2024-09-30,024737,2290.400,0.010457,70.5800000
2024-10-31,024737,2223.500,-0.032729,68.2700000
2024-11-29,024737,2331.900,0.051267,71.7700000
2024-12-31,024737,2130.800,-0.081768,65.8100000
2025-01-31,024737,2205.900,0.039052,68.3800000
2025-02-28,024737,2187.100,-0.016233,67.2700000
2025-03-31,024737,2062.600,-0.038844,64.5600000
2025-04-30,024737,2057.900,0.013166,65.4100000
2025-05-30,024737,2123.600,0.041278,68.1100000
2025-06-30,024737,2177.800,0.028444,69.9400000
2025-07-31,024737,2191.600,0.007292,70.4500000
2025-08-29,024737,2267.900,0.034776,72.9000000
2025-09-30,024737,2243.300,-0.009555,72.1100000
2025-10-31,024737,2137.000,-0.009430,71.4300000
2025-11-28,024737,2152.500,0.013580,72.4000000
2025-12-31,024737,2090.000,-0.026911,70.3700000
2026-01-30,024737,2144.400,0.029842,72.4700000
2026-02-27,024737,2157.900,0.008693,73.1000000
2026-03-31,024737,1985.000,-0.083655,66.8800000
2026-04-30,024737,2085.800,0.027512,68.7200000
2026-05-29,024737,1977.600,-0.040745,65.9200000
2026-06-30,024737,1988.300,0.050318,69.1100000
2007-11-30,036593,0.100,,
2007-12-31,036593,4.900,R,48.9380000
2008-01-31,036593,18.000,-0.079570,45.0440000
2008-02-29,036593,36.600,0.015363,45.7360000
2008-03-31,036593,49.300,-0.020225,44.8110000
2008-04-30,036593,74.500,0.039466,46.5795000
2008-05-30,036593,104.800,0.022984,47.6501000
2008-06-30,036593,114.700,-0.066387,44.1160000
2008-07-31,036593,144.200,-0.038594,42.4134000
2008-08-29,036593,154.900,-0.039146,40.7531000
2008-09-30,036593,147.100,-0.119814,35.8703000
2008-10-31,036593,125.600,-0.185530,29.2153000
2008-11-28,036593,140.800,-0.054995,27.6086000
2008-12-31,036593,162.100,0.068992,28.9415000
2009-01-30,036593,170.900,-0.091758,26.2859000
2009-02-27,036593,186.100,-0.125714,22.9814000
2009-03-31,036593,201.800,0.058169,24.3182000
2009-04-30,036593,222.600,0.076885,26.1879000
2009-05-29,036593,267.300,0.121755,29.3764000
2009-06-30,036593,286.200,0.003211,28.9087000
2009-07-31,036593,340.200,0.069865,30.9284000
2009-08-31,036593,381.600,0.028078,31.7968000
2009-09-30,036593,406.500,0.047914,33.3203000
2009-10-30,036593,407.500,-0.021683,32.5978000
2009-11-30,036593,430.500,0.048111,34.1661000
2009-12-31,036593,436.600,0.032244,34.6547000
2010-01-29,036593,443.400,-0.045183,33.0889000
2010-02-26,036593,433.800,-0.006912,32.8602000
2010-03-31,036593,475.000,0.039912,34.1717000
2010-04-30,036593,475.200,-0.006678,33.9435000
2010-05-28,036593,417.800,-0.108106,30.2740000
2010-06-30,036593,401.400,-0.008366,29.5147000
2010-07-30,036593,442.500,0.094367,32.2999000
2010-08-31,036593,437.700,-0.010774,31.9519000
2010-09-30,036593,457.600,0.068656,34.1456000
2010-10-29,036593,478.800,0.046501,35.7334000
2010-11-30,036593,457.300,-0.052091,33.8720000
2010-12-31,036593,468.900,0.055781,34.9900000
2011-01-31,036593,492.300,0.034610,36.2010000
2011-02-28,036593,517.700,0.028745,37.2416000
2011-03-31,036593,518.100,-0.013361,36.7440000
2011-04-29,036593,556.800,0.052354,38.6677000
2011-05-31,036593,552.600,-0.014371,38.1120000
2011-06-30,036593,546.100,-0.008705,37.1522000
2011-07-29,036593,535.400,-0.026354,36.1731000
2011-08-31,036593,491.600,-0.056313,34.1361000
2011-09-30,036593,458.200,-0.054748,32.2672000
2011-10-31,036593,440.800,0.075609,34.7069000
2011-11-30,036593,428.000,-0.021183,33.9717000
2011-12-30,036593,415.100,0.003112,33.2100000
2012-01-31,036593,426.400,0.027272,34.1157000
2012-02-29,036593,439.200,0.038232,35.4200000
2012-03-30,036593,435.900,0.000615,35.4418000
2012-04-30,036593,432.600,0.000516,35.4601000
2012-05-31,036593,406.100,-0.076427,32.7500000
2012-06-29,036593,433.000,0.054245,33.8310000
2012-07-31,036593,436.400,0.015637,34.3600000
2012-08-31,036593,351.200,0.002037,34.4300000
2012-09-28,036593,353.400,0.026430,35.3400000
2012-10-31,036593,358.800,0.015280,35.8800000
2012-11-30,036593,371.400,-0.013935,35.3800000
2012-12-31,036593,357.100,0.021703,35.3600000
2013-01-31,036593,393.300,0.029977,36.4200000
2013-02-28,036593,406.900,-0.002471,36.3300000
2013-03-28,036593,412.400,0.022571,37.1500000
2013-04-30,036593,450.400,0.045222,38.8300000
2013-05-31,036593,456.200,-0.052537,36.7900000
2013-06-28,036593,453.200,-0.021594,35.1300000
2013-07-31,036593,504.800,0.041275,36.5800000
2013-08-30,036593,539.300,-0.030071,35.4800000
2013-09-30,036593,584.500,0.062852,37.7100000
2013-10-31,036593,614.400,0.037921,39.1400000
2013-11-29,036593,648.300,-0.008176,38.8200000
2013-12-31,036593,671.500,0.013397,38.8200000
2014-01-31,036593,658.000,-0.008758,38.4800000
2014-02-28,036593,753.600,0.047297,40.3000000
2014-03-31,036593,775.600,0.029032,41.4700000
2014-04-30,036593,865.100,0.017603,42.2000000
2014-05-30,036593,916.600,0.024408,43.2300000
2014-06-30,036593,976.900,0.036955,44.2000000
2014-07-31,036593,982.400,-0.020814,43.2800000
2014-08-29,036593,1017.100,0.021719,44.2200000
2014-09-30,036593,977.000,-0.039349,42.4800000
2014-10-31,036593,980.100,0.016478,43.1800000
2014-11-28,036593,1006.500,0.000463,43.2000000
2014-12-31,036593,1145.700,-0.006347,42.2800000
2015-01-30,036593,1163.200,0.000473,42.3000000
2015-02-27,036593,1183.500,-0.000709,42.2700000
2015-03-31,036593,1227.200,-0.009226,41.8800000
2015-04-30,036593,1236.900,0.043696,43.7100000
2015-05-29,036593,1256.100,-0.015786,43.0200000
2015-06-30,036593,1203.400,-0.046171,40.5200000
2015-07-31,036593,1207.900,0.010612,40.9500000
2015-08-31,036593,1132.800,-0.055922,38.6600000
2015-09-30,036593,1112.800,-0.027677,37.5900000
2015-10-30,036593,1120.200,0.049215,39.4400000
2015-11-30,036593,1057.100,-0.042850,37.7500000
2015-12-31,036593,1021.500,-0.026420,36.1000000
2016-01-29,036593,988.300,-0.008033,35.8100000
2016-02-29,036593,907.500,0.009495,36.1500000
2016-03-31,036593,948.200,0.083817,39.1800000
2016-04-29,036593,909.400,0.022460,40.0600000
2016-05-31,036593,916.400,-0.005492,39.8400000
2016-06-30,036593,920.400,0.029253,40.3700000
2016-07-29,036593,982.900,0.027248,41.4700000
2016-08-31,036593,1026.200,-0.018085,40.7200000
2016-09-30,036593,1077.200,0.017436,41.4300000
2016-10-31,036593,1158.800,-0.028723,40.2400000
2016-11-30,036593,1192.300,-0.041004,38.5900000
2016-12-30,036593,1447.000,0.027341,39.1100000
2017-01-31,036593,1367.000,0.013040,39.6200000
2017-02-28,036593,1412.100,0.030035,40.8100000
2017-03-31,036593,1560.700,0.033570,42.1800000
2017-04-28,036593,1629.200,0.016358,42.8700000
2017-05-31,036593,1633.400,0.041054,44.6300000
2017-06-30,036593,1673.900,-0.001755,43.8200000
2017-07-31,036593,1733.400,0.032862,45.2600000
2017-08-31,036593,1742.700,0.015908,45.9800000
2017-09-29,036593,1706.600,-0.018051,45.1500000
2017-10-31,036593,1762.700,0.008859,45.5500000
2017-11-30,036593,1945.500,0.016905,46.3200000
2017-12-29,036593,2308.700,-0.009613,45.2700000
2018-01-31,036593,2527.700,0.011487,45.7900000
2018-02-28,036593,2469.100,-0.067045,42.7200000
2018-03-29,036593,2503.800,0.000234,42.7300000
2018-04-30,036593,2572.800,0.024105,43.7600000
2018-05-31,036593,2622.700,-0.019196,42.9200000
2018-06-29,036593,2660.500,0.017915,42.9800000
2018-07-31,036593,2720.300,0.017683,43.7400000
2018-08-31,036593,2692.900,-0.024234,42.6800000
2018-09-28,036593,2653.500,-0.010075,42.2500000
2018-10-31,036593,2559.800,-0.039763,40.5700000
2018-11-30,036593,2636.000,0.018487,41.3200000
2018-12-31,036593,2441.100,-0.032092,39.3100000
2019-01-31,036593,2665.900,0.086746,42.7200000
2019-02-28,036593,2737.700,0.023642,43.7300000
2019-03-29,036593,2826.000,0.024240,44.7900000
2019-04-30,036593,2844.900,0.011386,45.3000000
2019-05-31,036593,2848.700,-0.014349,44.6500000
2019-06-28,036593,3166.000,0.053128,46.2200000
2019-07-31,036593,3161.400,-0.020121,45.2900000
2019-08-30,036593,3160.300,0.003974,45.4700000
2019-09-30,036593,3241.300,0.021333,46.4400000
2019-10-31,036593,3307.800,0.014643,47.1200000
2019-11-29,036593,3382.900,-0.008277,46.7300000
2019-12-31,036593,3482.200,0.041934,47.9000000
2020-01-31,036593,3598.700,0.015240,48.6300000
2020-02-28,036593,3348.400,-0.095209,44.0000000
2020-03-31,036593,2741.600,-0.229773,33.8900000
2020-04-30,036593,3013.500,0.092358,37.0200000
2020-05-29,036593,3125.600,0.054025,39.0200000
2020-06-30,036593,3051.500,-0.012565,38.1000000
2020-07-31,036593,3141.700,0.029396,39.2200000
2020-08-31,036593,3173.200,0.016318,39.8600000
2020-09-30,036593,3087.700,-0.030607,38.6400000
2020-10-30,036593,2781.500,-0.011128,38.2100000
2020-11-30,036593,3114.200,0.128762,43.1300000
2020-12-31,036593,3140.500,0.029250,43.8000000
2021-01-29,036593,2965.900,-0.021461,42.8600000
2021-02-26,036593,2936.500,0.007466,43.1800000
2021-03-31,036593,3064.100,0.043539,45.0600000
2021-04-30,036593,3171.200,0.035064,46.6400000
2021-05-28,036593,3095.100,0.005575,46.9000000
2021-06-30,036593,3031.000,-0.018745,45.3700000
2021-07-30,036593,3056.000,0.009918,45.8200000
